Label,ID,Latitude,Longitude
Shennongjia Hongping Airport,HPG,31.626,110.34
Zhangjiakou Ningyuan Airport,ZQZ,40.73860168,114.9300003
Arxan Yi'ershi Airport,YIE,47.3106,119.9117
Hengyang Nanyue Airport,HNY,26.9053,112.627998
Hongyuan Airport,AHJ,32.53154,102.35224
Wonsan Kalma International Airport,WOS,39.166801,127.486
Magas Airport,IGT,43.32229996,45.01259995
Talladega Municipal Airport,ASN,33.56990051,-86.05090332
Greenville Downtown Airport,GMU,34.84790039,-82.34999847
Captain Auguste George Airport,NGD,18.72719955,-64.32969666
Troy Municipal Airport at N Kenneth Campbell Field,TOI,31.860399,-86.012101
Enterprise Municipal Airport,ETS,31.29969978,-85.89990234
Efogi Airport,EFG,-9.153805556,147.6598056
Kagi Airport,KGW,-9.135916667,147.6694444
Nadunumu Airport,NDN,-9.143555556,147.68425
Bodinumu Airport,BNM,-9.107777778,147.6667222
Thomas C Russell Field,ALX,32.91469955,-85.96299744
Port Keats Airport,PKT,-14.25,129.529007
Garden Point Airport,GPN,-11.40250015,130.4219971
Hamad International Airport,DOH,25.273056,51.608056
Fort Mackay / Horizon Airport,HZP,57.38169861,-111.7009964
Brewster Field,HDE,40.452099,-99.336502
Pratt Regional Airport,PTT,37.70159912,-98.74690247
Jim Kelly Field,LXN,40.79100037,-99.77729797
Council Bluffs Municipal Airport,CBF,41.25920105,-95.76059723
Kokomo Municipal Airport,OKK,40.52819824,-86.05899811
Galesburg Municipal Airport,GBG,40.93799973,-90.43109894
Guymon Municipal Airport,GUY,36.68510056,-101.5080032
Independence Municipal Airport,IDP,37.15840149,-95.77839661
Bay City Municipal Airport,BBC,28.97330093,-95.8635025
Cox Field,PRX,33.63660049,-95.45079803
Coffeyville Municipal Airport,CFV,37.09400177,-95.57189941
Greeley�Weld County Airport,GXY,40.43740082,-104.6330032
Oryol Yuzhny Airport,OEL,52.93470001,36.00220108
Fremont Municipal Airport,FET,41.44910049,-96.52020264
La Grande/Union County Airport,LGD,45.29019928,-118.0070038
Olsztyn-Mazury Airport,SZY,53.481899,20.9377
Pocono Mountains Municipal Airport,MPO,41.137503,-75.378897
Quakertown Airport,UKT,40.43519974,-75.38189697
Banff Airport,YBA,51.20734047,-115.5418611
Banning Municipal Airport,BNG,33.92309952,-116.8509979
Karl Stefan Memorial Airport,OFK,41.98550034,-97.43509674
Juscelino Kubitscheck Airport,TFL,-17.89229965,-41.5135994
Peter O Knight Airport,TPF,27.91559982,-82.44930267
Umberto Modiano Airport,BZC,-22.77099991,-41.96289825
Itaperuna Airport,ITP,-21.21929932,-41.87590027
Resende Airport,REZ,-22.47850037,-44.4803009
Tunta Airport,KBN,-6.132999897,24.4829998
Ikela Airport,IKL,-1.048109,23.372501
Aripuan� Airport,AIR,-10.188278,-59.457273
Juruena Airport,JRN,-10.30583286,-58.48944473
Ju�na Airport,JIA,-11.419444,-58.701668
Vila Rica Airport,VLP,-9.97944355,-51.14222336
In�cio Lu�s do Nascimento Airport,JUA,-11.2966,-57.5495
C�ceres Airport,CCX,-16.04360008,-57.62990189
Tangar� da Serra Airport,TGQ,-14.6619997,-57.44350052
Canarana Airport,CQA,-13.57444382,-52.2705574
Vila Bela da Sant�ssima Trindade Airport,MTG,-14.9942,-59.9458
Bumbar Airport,BMB,2.18278,22.481701
Arapiraca Airport,APQ,-9.775360107,-36.62919998
Cangapara Airport,FLB,-6.846389771,-43.07730103
Picos Airport,PCS,-7.062059879,-41.52370071
Beni Airport,BNC,0.575,29.4739
Boende Airport,BNB,-0.216999993,20.85000038
Montauk Airport,MTP,41.0765,-71.920797
Porter County Municipal Airport,VPZ,41.45399857,-87.00710297
Dharavandhoo Airport,DRV,5.1561,73.1302
Saumlaki/Olilit Airport,SXK,-7.988609791,131.3059998
Cerro Largo International Airport,MLZ,-32.33789825,-54.21670151
Tydeo Larre Borges Airport,PDU,-32.36330032,-58.06190109
Artigas International Airport,ATI,-30.40069962,-56.50790024
Horsham Airport,HSM,-36.66970062,142.1730042
Swan Hill Airport,SWH,-35.37580109,143.5330048
Turtle Island Seaplane Base,TTL,-16.966,177.368
Dewadaru - Kemujan Island,KWB,-5.80091,110.47838
Kongolo Airport,KOO,-5.39444,26.99
Attopeu Airport,AOU,14.81471536,106.8216991
S�o Miguel do Oeste Airport,SQX,-26.78160095,-53.50350189
Mason County Airport,LDM,43.96250153,-86.40789795
Reid-Hillview Airport of Santa Clara County,RHV,37.332901,-121.8190002
Sohar Airport,OHS,24.38604,56.62541
Kadanwari Airport,KCF,27.16670036,69.3167038
Sawan Airport,RZS,26.9662,68.878098
Thimarafushi Airport,TMF,2.211,73.1533
Ifuru Airport,IFU,5.7083,73.025
Kaintiba Airport,KZF,-7.50025,146.0338333
Ordu Giresun Airport,OGU,40.966047,38.080994
Hakkari Y�ksekova Airport,YKO,37.5497,44.2381
Bathpalathang Airport,BUT,27.5622,90.7471
Sultan Bantilan Airport,TLI,1.123428,120.793658
Tarko-Sale Airport,TQL,64.93080139,77.81809998
Jinchuan Airport,JIC,38.54222222,102.3483333
Alashankou Bole (Bortala) airport,BPL,44.895,82.3
Fuyun Koktokay Airport,FYN,46.804169,89.512006
Achinsk Airport,ACS,56.2682991,90.57080078
Linfen Qiaoli Airport,LFQ,36.132629,111.641236
Hinton/Jasper-Hinton Airport,YJP,53.31919861,-117.7529984
Watsonville Municipal Airport,WVI,36.93569946,-121.7900009
Gelephu Airport,GLU,26.88456,90.46412
Hollister Municipal Airport,HLI,36.8932991,-121.4100037
Dulkaninna Airport,DLK,-29.01329994,138.4810028
Opapimiskan Lake Airport,YBS,52.6067009,-90.37689972
Rizhao Shanzihe Airport,RIZ,35.405033,119.324403
Shaxian Airport,SQJ,26.4263,117.8336
Taroom Airport,XTO,-25.80170059,149.8999939
Squamish Airport,YSE,49.78170013,-123.1620026
La Grande-4 Airport,YAH,53.75469971,-73.6753006
Alert Bay Airport,YAL,50.5821991,-126.9160004
Centralia / James T. Field Memorial Aerodrome,YCE,43.285599,-81.508301
Chetwynd Airport,YCQ,55.68719864,-121.6269989
Ross River Airport,XRR,61.97060013,-132.4230042
Dolbeau St Felicien Airport,YDO,48.7784996,-72.375
Amos/Magny Airport,YEY,48.563903,-78.249702
Hope Airport,YHE,49.36830139,-121.4980011
Haines Junction Airport,YHT,60.78919983,-137.5460052
Digby / Annapolis Regional Airport,YDG,44.54584504,-65.78542471
Fort Liard Airport,YJF,60.2358017,-123.4690018
Key Lake Airport,YKJ,57.2560997,-105.6179962
Leaf Rapids Airport,YLR,56.51330185,-99.98529816
Matane Airport,YME,48.85689926,-67.45330048
Charlevoix Airport,YML,47.59749985,-70.22389984
Owen Sound / Billy Bishop Regional Airport,YOS,44.59030151,-80.83750153
Port Hawkesbury Airport,YPS,45.65670013,-61.36809921
St Thomas Municipal Airport,YQS,42.77000046,-81.1108017
Ottawa / Rockcliffe Airport,YRO,45.46030045,-75.64610291
Smiths Falls-Montague (Russ Beach) Airport,YSH,44.94580078,-75.94059753
St Leonard Airport,YSL,47.15750122,-67.83470154
Vernon Airport,YVE,50.24810028,-119.3310013
Beaver Creek Airport,YXQ,62.41030121,-140.8670044
Shuswap Regional Airport,YSN,50.682802,-119.228996
Kelsey Airport,KES,56.03749847,-96.50969696
Pukatawagan Airport,XPK,55.74919891,-101.2659988
Grand Forks Airport,ZGF,49.0155983,-118.4309998
Jenpeg Airport,ZJG,54.51890182,-98.0460968
Thicket Portage Airport,YTD,55.31890106,-97.70780182
Pikwitonei Airport,PIW,55.58890152,-97.16419983
Poplar River Airport,XPP,52.99652588,-97.27419376
Pincher Creek Airport,WPC,49.52059937,-113.9970016
Stewart Airport,ZST,55.93541045,-129.9824345
Ignace Municipal Airport,ZUC,49.42969894,-91.71779633
Neubrandenburg Airport,FNB,53.6022,13.306
RAF Kinloss,FSS,57.6493988,-3.560640097
Biala Podlaska Airfield,BXP,52.00078,23.1325278
Daugavpils Intrenational Airport,DGP,55.94472122,26.66500092
Lime Acres Finsch Mine Airport,LMR,-28.36009979,23.43910027
Sua Pan Airport,SXN,-20.5534,26.115801
Sumbe Airport,NDD,-11.16790009,13.84749985
Mangochi Airport,MAI,-14.4829998,35.26699829
Arandis Airport,ADI,-22.46220016,14.97999954
Merowe New Airport,MWE,18.44333333,31.84333333
St Louis Regional Airport,ALN,38.89030075,-90.04599762
Chandler Field,AXN,45.86629868,-95.3946991
Columbus Municipal Airport,CLU,39.26190186,-85.89630127
Curtis Field,BBD,31.17930031,-99.32389832
Eastern Sierra Regional Airport,BIH,37.37310028,-118.3639984
Baker City Municipal Airport,BKE,44.83729935,-117.8089981
Miley Memorial Field,BPI,42.58509827,-110.1110001
Ozark Regional Airport,WMH,36.3689003,-92.47049713
W K Kellogg Airport,BTL,42.30730057,-85.25150299
Burley Municipal Airport,BYI,42.54259872,-113.7720032
Northeast Iowa Regional Airport,CCY,43.07260132,-92.6108017
Chanute Martin Johnson Airport,CNU,37.66880035,-95.48509979
Jacksonville Executive at Craig Airport,CRG,30.3362999,-81.51439667
Crossville Memorial Whitson Field,CSV,35.95130157,-85.08499908
Davison Army Air Field,DAA,38.71500015,-77.18099976
Barstow Daggett Airport,DAG,34.85369873,-116.7870026
Deming Municipal Airport,DMN,32.26229858,-107.7210007
Desert Rock Airport,DRA,36.6194,-116.032997
Needles Airport,EED,34.7663002,-114.6230011
Duke Field,EGI,30.65040016,-86.52290344
Murray Field,EKA,40.80339813,-124.112999
Sawyer County Airport,HYR,46.02519989,-91.44429779
Kimble County Airport,JCT,30.51129913,-99.7634964
Derby Field,LOL,40.06639862,-118.5650024
Mobridge Municipal Airport,MBG,45.54650116,-100.4079971
Mc Comb/Pike County Airport/John E Lewis Field,MCB,31.17849922,-90.47190094
Southern Illinois Airport,MDH,37.77809906,-89.2519989
Mc Entire Joint National Guard Base,MMT,33.92079926,-80.80130005
Brunswick Executive Airport,NHZ,43.89220047,-69.93859863
Naval Station Mayport (Admiral David L. Mcdonald Field),NRB,30.39109993,-81.42469788
Orangeburg Municipal Airport,OGB,33.45679855,-80.85949707
Ottumwa Regional Airport,OTM,41.10660172,-92.44789886
Cairns AAF (Fort Rucker) Air Field,OZR,31.27569962,-85.71340179
Ralph Wenz Field,PWY,42.79550171,-109.8069992
Dutchess County Airport,POU,41.62659836,-73.88420105
Russell Municipal Airport,RSL,38.87210083,-98.8117981
Redwood Falls Municipal Airport,RWF,44.54719925,-95.08229828
Salinas Municipal Airport,SNS,36.66279984,-121.6060028
Tonopah Airport,TPH,38.06019974,-117.086998
Ukiah Municipal Airport,UKI,39.12599945,-123.2009964
University Oxford Airport,UOX,34.38430023,-89.53679657
Huntsville Regional Airport,HTV,30.74690056,-95.58719635
Miller Field,VTN,42.85779953,-100.5479965
Winnemucca Municipal Airport,WMC,40.89659882,-117.8059998
West Woodward Airport,WWR,36.438,-99.5226667
Zanesville Municipal Airport,ZZV,39.94440079,-81.89209747
Cuatro Vientos Airport,ECV,40.370701,-3.78514
Castell�n-Costa Azahar Airport,CDT,40.213889,0.073333
Teruel Airport,TEV,40.403,-1.2183
Sarzana-Luni Air Base,QLP,44.088001,9.98795
Batajnica Air Base,BJY,44.935299,20.2575
Rubelsanto Airport,RUV,15.99199963,-90.44529724
Coronel Enrique Soto Cano Air Base,XPL,14.3824,-87.621201
Upala Airport,UPL,10.8922,-85.016197
San Nicolas De Bari Airport,QSN,22.7560997,-81.92089844
San Julian Air Base,SNJ,22.09530067,-84.15200043
King Salman Abdulaziz Airport,DWD,24.4499,44.121201
King Khaled Air Base,KMX,18.29730034,42.80350113
Riyadh Air Base,XXN,24.70980072,46.72520065
Jam Airport,KNR,27.82049942,52.35219955
Payam International Airport,PYK,35.77610016,50.8266983
Ahmed Al Jaber Air Base,XIJ,28.93479919,47.79190063
Minhas Air Base,ATG,33.86909866,72.40090179
Mushaf Air Base,SGI,32.04859924,72.66500092
Qayyarah West Airport,RQW,35.76720047,43.12509918
Nenana Municipal Airport,ENN,64.54730225,-149.0740051
Wasilla Airport,WWA,61.57170105,-149.5399933
Iwakuni Marine Corps Air Station,IWK,34.143902,132.235992
Ie Jima Airport,IEJ,26.72200012,127.7850037
Allah Valley Airport,AAV,6.366819859,124.7509995
Bislig Airport,BPH,8.195949554,126.3219986
Mati National Airport,MXI,6.949091,126.27368
Chafei Amsei Airport,BAT,-20.58449936,-48.59410095
Base de Avia��o de Taubat� Airport,QHP,-23.0401001,-45.51599884
Barriles Airport,TOQ,-22.14109993,-70.06289673
Cha�aral Airport,CNR,-26.33250046,-70.6072998
Panguilemo Airport,TLX,-35.37779999,-71.60169983
Victoria Airport,ZIC,-38.24560165,-72.34860229
Las Breas Airport,TTC,-25.56430054,-70.37590027
Gomez Nino Apiay Air Base,API,4.07607,-73.5627
Cove�as Airport,CVE,9.40092,-75.6913
German Olano Air Base,PAL,5.48361,-74.6574
Paz De Ariporo Airport,PZA,5.87615,-71.8866
Tres Esquinas Air Base,TQS,0.7459,-75.234
Juan Simons Vela Airport,RIJ,-6.067860126,-77.16000366
Shumba Airport,JAE,-5.59248,-78.774002
Issyk-Kul International Airport,IKU,42.58792,76.713046
Vilyuisk Airport,VYI,63.75666809,121.6933365
Belaya Gora Airport,BGN,68.556602,146.231506
Maygatka Airport.,GVN,48.92699814,140.0339966
Nikolayevsk-na-Amure Airport,NLI,53.154999,140.649994
Volgodonsk Airport,VLK,47.68209839,42.07279968
Inta Airport,INA,66.05483246,60.11032104
Zhigansk Airport,ZIX,66.79650116,123.3610001
Ratnagiri Airport,RTC,17.013599,73.327797
Hingurakgoda Air Force Base,HIM,8.04981,80.9814
Kazi Nazrul Islam Airport,RDP,23.6225,87.243
Sri Sathya Sai Airport,PUT,14.14929962,77.79109955
Smolensk North Airport,LNX,54.824,32.025
Alpha Airport,ABH,-23.646099,146.584
Ararat Airport,ARY,-37.30939865,142.9889984
Benalla Airport,BLN,-36.55189896,146.0070038
Balranald Airport,BZD,-34.62360001,143.5780029
Brewarrina Airport,BWQ,-29.97389984,146.8170013
Cleve Airport,CVC,-33.70970154,136.5050049
Corowa Airport,CWW,-35.99470139,146.3569946
Corryong Airport,CYG,-36.18280029,147.8880005
Cootamundra Airport,CMD,-34.62390137,148.0279999
Dirranbandi Airport,DRN,-28.5916996,148.2169952
Deniliquin Airport,DNQ,-35.55939865,144.9459991
Dysart Airport,DYA,-22.62220001,148.3639984
Echuca Airport,ECH,-36.15719986,144.7619934
Forbes Airport,FRB,-33.363602,147.934998
Gunnedah Airport,GUH,-30.96109962,150.2510071
Hay Airport,HXX,-34.53139877,144.8300018
Hopetoun Airport,HTU,-35.71530151,142.3600006
Kerang Airport,KRA,-35.75139999,143.9389954
Kempsey Airport,KPS,-31.07439995,152.7700043
Kingaroy Airport,KGY,-26.5807991,151.8410034
Latrobe Valley Airport,TGN,-38.207199,146.470001
Mareeba Airport,MRG,-17.06920052,145.4190063
Ngukurr Airport,RPM,-14.72280025,134.746994
Narromine Airport,QRM,-32.21469879,148.2250061
Port Pirie Airport,PPI,-33.23889923,137.9949951
Smithton Airport,SIO,-40.83499908,145.0839996
Snake Bay Airport,SNB,-11.42280006,130.654007
Stawell Airport,SWC,-37.07170105,142.7409973
Tibooburra Airport,TYB,-29.4510994,142.0579987
Tumut Airport,TUM,-35.26279831,148.2409973
Wangaratta Airport,WGT,-36.41579819,146.3070068
Warracknabeal Airport,WKB,-36.32109833,142.4190063
Warren Airport,QRR,-31.73329926,147.8029938
West Sale Airport,SXE,-38.090827,146.965335
West Wyalong Airport,WWY,-33.93719864,147.1909943
Young Airport,NGA,-34.25559998,148.2480011
Guangzhou MR Air Base,LHK,32.38940048,111.6949997
Shiyan Wudangshan Airport,WDS,32.591667,110.907778
Huatugou Airport,HTT,38.201984,90.841495
Baruun Urt Airport,UUN,46.66030121,113.2850037
Bengbu Airport,BFU,32.84773333,117.3202444
Rugao Air Base,RUG,32.25788498,120.5016556
Wuhu Air Base,WHU,31.3906,118.408997
Shanshan Airport,SXJ,42.9117012,90.24749756
Yingkou Lanqi Airport,YKH,40.542524,122.3586
Bogorodskoye Airport,BQG,52.38,140.448
Rajiv Gandhi International Airport,HYD,17.23131752,78.42985535
Parakou Airport,PKO,9.357689857,2.609679937
Kandi Airport,KDC,11.14479,2.940381
Hermannsburg Airport,HMG,-23.93000031,132.8049927
Baidoa Airport,BIB,3.102220058,43.62860107
Kings Creek Airport,KCS,-24.42329979,131.8350067
Baltrum Airport,BMR,53.72472382,7.373332977
Skagit Regional Airport,MVW,48.47090149,-122.4209976
Goondiwindi Airport,GOO,-28.52140045,150.3200073
Marion County Brown Field,APT,35.060699,-85.585297
Pryor Field Regional Airport,DCU,34.65269852,-86.94539642
Glasgow Municipal Airport,GLW,37.03179932,-85.9536972
Docker River Airport,DKV,-24.86000061,129.0700073
Jasper County Airport,RNZ,40.94789886,-87.18260193
Sabetta International Airport,SBT,71.219167,72.052222
Alxa Left Banner Bayanhot Airport,AXF,38.74831,105.58858
Simberi Airport,NIS,-2.662222222,151.9977778
Bulolo Airport,BUL,-7.216286671,146.6495419
Statesboro Bulloch County Airport,TBR,32.48270035,-81.73690033
Amata Airport,AMT,-26.10829926,131.2070007
Erldunda Airport,EDD,-25.2057991,133.2539978
Finke Airport,FIK,-25.59469986,134.5829926
Humberto Ghizzo Bortoluzzi Regional Airport,JJG,-28.6753,-49.0596
Hwange (Town) Airport,WKI,-18.362967,26.519791
Klaipeda Airport,KLJ,55.7118988,21.24279976
West Bend Municipal Airport,ETB,43.42219925,-88.12789917
Gaylord Regional Airport,GLR,45.01350021,-84.70359802
Anderson Municipal Darlington Field,AID,40.10860062,-85.61299896
Cenej Airport,QND,45.385799,19.839199
Grundarfj�r�ur Airport,GUU,64.99140167,-23.22470093
Prairie Du Chien Municipal Airport,PCD,43.01929855,-91.123703
Otjiwarongo Airport,OTJ,-20.43470001,16.66080093
Taos Regional Airport,TSM,36.45819855,-105.6719971
Raton Municipal-Crews Field,RTN,36.74150085,-104.5019989
Perry Lefors Field,PPA,35.61299896,-100.9960022
Marion County Regional Airport,FLP,36.29090118,-92.59030151
Hutchinson County Airport,BGD,35.70090103,-101.3939972
St. Helena Airport,HLE,-15.957725,-5.645943
Bonn-Hangelar Airport,BNJ,50.76889038,7.163332939
Nogliki Airport,NGK,51.780102,143.139008
Santa Ynez Airport,SQA,34.60680008,-120.0759964
Delingha Airport,HXD,37.125286,97.268658
Qionghai Bo'ao Airport,BAR,19.13824,110.454775
Bowen Airport,ZBO,-20.0182991,148.2149963
Ulanqab Jining Airport,UCB,41.129722,113.108056
Odienne Airport,KEO,9.5,-7.566999912
Siguiri Airport,GII,11.43299961,-9.166999817
Nz�r�kor� Airport,NZE,7.806019306,-8.701797485
Boolgeeda,OCM,-22.54,117.275
Shaoyang Wugang Airport,WGN,26.802,110.642
9 de Maio - Teixeira de Freitas Airport,TXF,-17.52449989,-39.66849899
Spartanburg Downtown Memorial Airport,SPA,34.91569901,-81.95649719
Bajawa Soa Airport,BJW,-8.70743498,121.0574269
Annob�n Airport,NBN,-1.410277,5.621944
Oyo Ollombo Airport,OLL,-1.226666,15.91
Tri-City Airport,PPF,37.32989883,-95.5062027
Boun Neau Airport,PCQ,21.6475,101.9
Waycross Ware County Airport,AYS,31.24909973,-82.39550018
Blaise Diagne International Airport,DSS,14.67,-17.073333
Greater Portsmouth Regional Airport,PMH,38.84049988,-82.84729767
Naracoorte Airport,NAC,-36.98529816,140.7250061
Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,PGZ,-25.1847,-50.1441
Palenque International Airport,PQM,17.533153,-92.015484
Caloundra Airport,CUD,-26.79999924,153.1000061
Clarks Point Airport,CLP,58.83369827,-158.529007
Doris Lake,JOJ,68.12527466,-106.5852814
Costa Esmeralda Airport,ECI,11.427542,-86.033361
Attu Heliport,QGQ,67.94066286,-53.62186968
Kangaatsiaq Heliport,QPW,68.31265749,-53.46020758
Kitsissuarsuit Heliport,QJE,68.857926,-53.12329531
Ilimanaq Heliport,XIQ,69.080915,-51.11431539
Qeqertaq Heliport,QQT,69.99586111,-51.30091667
Ikamiut Heliport,QJI,68.6342531,-51.83226228
Eqalugaarsuit Heliport,QFG,60.61971965,-45.91406196
Ikerassaarsuk Heliport,QRY,68.14088101,-53.44145894
Novo Progresso Airport,NPR,-7.125833,-55.400833
Adolino Bedin Regional Airport,SMT,-12.479177,-55.672341
Encarnaci�n Airport,ENO,-27.227366,-55.837495
Urzhar Airport,UZR,47.09115,81.66521
Nyurba Airport,NYR,63.294998,118.336998
Sakkyryr Airport,SUK,67.792,130.394
Ust-Kuyga Airport,UKG,70.01100159,135.6450043
Verkhnevilyuisk Airport,VHV,63.4580574,120.269165
Mendeleyevo Airport,DEE,43.95840073,145.6829987
Shakhtyorsk Airport,EKS,49.1903,142.082993
Talakan Airport,TLK,59.876389,111.044444
Red Dog Airport,RDB,68.03209686,-162.8990021
Impfondo Airport,ION,1.616999984,18.06699944
El Bayadh Airport,EBH,33.72166667,1.0925
Alzintan Airport,ZIS,31.774878,12.25006
Monkey Bay Airport,MYZ,-14.08360004,34.91970062
Sir Abubakar Tafawa Balewa International Airport,BCU,10.482833,9.744
Gombe Lawanti International Airport,GMO,10.29833333,10.89638889
Kolda North Airport,KDA,12.89850044,-14.96809959
King Mswati III International Airport,SHO,-26.358611,31.716944
Kilwa Masoko Airport,KIY,-8.91123,39.508619
Moshi Airport,QSI,-3.363329887,37.32690048
Mansa Airport,MNS,-11.13700008,28.87260056
Ghazni Airport,GZI,33.53120041,68.41290283
Baicheng Chang'an Airport,DBC,45.505278,123.019722
Longnan Chengzhou Airport,LNL,33.788,105.797
Shangrao Sanqingshan Airport,SQD,28.3797,117.9643
Songyuan Chaganhu Airport,YSQ,44.938114,124.550178
Jiansanjiang Airport,JSJ,47.11,132.660278
Zunyi Maotai Airport,WMT,27.81638,106.33268
Libo Airport,LLB,25.4525,107.961667
